date,stock A,stock B,stock C,stock D,stock E,stock F,stock G,stock H,stock I,stock J
20120207,2.323890117,1.850692969,4.574152439,1.802812018,3.356801137,2.415774345,1.114438366,2.456764824,1.810100877,0.99252757
20120208,2.308924748,1.883987486,4.492226894,1.751205628,3.286776688,2.452559104,1.125935335,2.444056275,1.853291509,0.988580031
20120209,2.325078899,1.878841382,4.493823022,1.75547179,3.248411982,2.419143742,1.116278181,2.444714578,1.836328136,0.977336049
20120210,2.341533711,1.840660527,4.676694121,1.733608885,3.268078087,2.330750379,1.12028849,2.412185775,1.857719526,0.94802508
20120213,2.355187167,1.86110684,4.592408758,1.668548587,3.251259907,2.288565198,1.085386883,2.481414243,1.884414938,0.928553036
20120214,2.35833228,1.891614328,4.725317738,1.68731876,3.246477025,2.28468841,1.079823415,2.472723112,1.910885518,0.945976845
20120215,2.270205048,1.847635693,4.924397606,1.76079836,3.241262378,2.30874349,1.100889787,2.444915571,1.873323795,0.95866194
20120216,2.24014803,1.832910781,4.866923732,1.735137112,3.282425936,2.399445505,1.122677738,2.508430264,1.881052249,0.955310809
20120217,2.232082715,1.777954979,4.853524996,1.673231887,3.342067019,2.411474681,1.121654102,2.538302017,1.839465258,0.977602566
20120220,2.273623224,1.811180437,4.930012791,1.703880526,3.431305434,2.445763247,1.116445789,2.642854345,1.782690621,0.962796922
20120221,2.242011563,1.825593383,4.806623361,1.710848139,3.544806114,2.415833009,1.12071146,2.624178674,1.796592819,0.946511425
20120222,2.290303705,1.808310797,4.837026357,1.636172119,3.470470658,2.374270258,1.117005241,2.625675888,1.808118905,0.935696532
20120223,2.309092864,1.804041547,4.97524159,1.59874105,3.427515802,2.391119354,1.102182721,2.700382714,1.81474348,0.924231588
20120224,2.284973383,1.782559467,5.00740424,1.617076678,3.438111103,2.30227651,1.11644625,2.650139237,1.770923109,0.923103066
20120227,2.232738822,1.742942339,5.025996013,1.616638739,3.315456264,2.278908767,1.068724727,2.679702415,1.75745981,0.955987316
20120228,2.283574274,1.742483338,5.00138594,1.57898328,3.31024381,2.264966549,1.108861697,2.690576462,1.769999492,0.951876047
20120229,2.256513741,1.711057161,5.151295927,1.587436973,3.309972624,2.253417248,1.111635532,2.599729522,1.68905912,0.952324147
20120301,2.285140555,1.753519776,5.427087361,1.579290344,3.263437595,2.218820847,1.143610064,2.636357212,1.679560192,0.938669597
20120302,2.288758649,1.757647612,5.535032318,1.58217386,3.296758304,2.24839958,1.152849108,2.639811892,1.695345711,0.936916186
20120305,2.293861638,1.747956592,5.539064185,1.613291273,3.411729487,2.228559773,1.152564439,2.66772559,1.74120551,0.935788111
20120306,2.295840816,1.70771162,5.528236896,1.649858137,3.376096093,2.221747289,1.143435582,2.698064201,1.750615599,0.949746919
20120307,2.270121864,1.726617943,5.569470481,1.665081977,3.445017436,2.274043293,1.113304923,2.825795492,1.815836654,0.939893738
20120308,2.340271943,1.722738735,5.687757752,1.663459842,3.466254144,2.290921691,1.103589382,2.817528861,1.837913315,0.913791958
20120309,2.348206657,1.689836709,5.765725618,1.637886191,3.442933733,2.387516304,1.104386077,2.736194624,1.813906733,0.903920941
20120312,2.379959611,1.681938537,5.630418778,1.652270493,3.564536677,2.390144348,1.100548155,2.751289284,1.853499025,0.900435827
20120313,2.299065501,1.668741471,5.497996283,1.647864677,3.586606551,2.447626406,1.109627813,2.806581259,1.850305981,0.892398616
20120314,2.263396862,1.726520018,5.626840663,1.619229211,3.604305913,2.497481153,1.110376662,2.812492821,1.864014681,0.895167891
20120315,2.256019991,1.790404531,5.568763784,1.599739329,3.582956147,2.482469887,1.086153186,2.721539943,1.886103155,0.889448081
20120316,2.231039492,1.792484176,5.784779544,1.58879083,3.539111154,2.517651454,1.057869941,2.702606336,1.896801997,0.906882949
20120319,2.285918644,1.777553075,5.680415613,1.586599621,3.474900217,2.605902309,1.02961935,2.698175984,1.897980697,0.920415634
20120320,2.29130675,1.756017159,5.622694214,1.657020904,3.427258296,2.556948366,1.028623246,2.668421418,1.897992442,0.918342025
20120321,2.281052473,1.758657529,5.66356188,1.660754039,3.476410531,2.52862634,1.008932664,2.660968442,1.900795641,0.93030606
20120322,2.26395646,1.7812762,5.675374137,1.626636285,3.442804009,2.587464507,0.998623024,2.672874798,1.882675588,0.955859522
20120323,2.208701436,1.760713147,5.709851903,1.605902884,3.414570828,2.5722625,0.996389998,2.631955358,1.89020163,0.960421847
20120326,2.212863608,1.750833707,6.062611805,1.591027814,3.511640265,2.55154932,1.018544845,2.64697031,1.952708238,0.954901835
20120327,2.254580265,1.738813416,6.061555471,1.547920752,3.528368489,2.617221197,1.046594818,2.739180265,1.921558975,0.960448521
20120328,2.206659708,1.711050268,5.970611736,1.581640726,3.519564406,2.598982611,1.031997439,2.741697994,1.925271563,0.970540945
20120329,2.200994648,1.722243559,6.033653861,1.552535984,3.528906685,2.633206218,1.003746253,2.803522261,1.938958094,0.993890874
20120330,2.188461313,1.758861797,6.032264726,1.551598629,3.54316383,2.647978237,1.002427253,2.836951772,1.985763637,0.993681729
20120402,2.197465515,1.785810839,6.037864791,1.546943223,3.51296257,2.704422076,1.01021055,2.799381284,1.955177606,0.980933369
20120403,2.250341179,1.7563344,6.005214909,1.526927566,3.482689743,2.675058334,1.015444519,2.784986725,1.997553259,0.970758208
20120404,2.3301187,1.71051338,6.010714035,1.515387381,3.581684218,2.71867725,1.005644519,2.727113056,2.018073099,0.963907186
20120405,2.34499379,1.673702932,6.052070603,1.527039124,3.690578199,2.79486551,1.004228107,2.853592478,2.038700493,0.957757316
20120406,2.345150574,1.686793536,5.853803198,1.529118567,3.703688993,2.853363437,1.001327616,2.877744197,1.989580211,0.939013474
20120409,2.340499718,1.727519024,5.950128487,1.51704237,3.665305824,2.861320639,0.990095446,2.78986711,2.019247609,0.948393398
20120410,2.287555787,1.714046359,5.904237472,1.531636381,3.712299699,2.863128103,1.022506993,2.791775909,1.972368442,0.949603655
20120411,2.26424786,1.726890498,5.883201376,1.534965606,3.700799569,2.921213078,1.012597749,2.78575258,2.003136607,0.947340235
20120412,2.270996145,1.688720606,5.753743942,1.559233,3.800594901,2.971617174,1.01842202,2.751795497,2.004998749,0.950733627
20120413,2.265319679,1.719195782,5.748244627,1.522408602,3.734802836,2.927882309,1.045654869,2.806123155,1.962168075,0.935175307
20120416,2.278273374,1.753469777,5.638800852,1.520965153,3.677256134,2.954048039,1.038003157,2.870442882,1.96270157,0.918300177
20120417,2.311588984,1.705766998,5.669855675,1.531425268,3.692153612,2.924918446,1.055230113,2.841253555,1.906199201,0.893307103
20120418,2.290186611,1.765104732,5.631254414,1.484382862,3.545329287,2.893019863,1.085761854,2.903392398,1.954235766,0.882409217
20120419,2.288483347,1.77157934,5.539242484,1.434331306,3.590916572,2.845016026,1.076166082,2.959013316,1.931117524,0.875473585
20120420,2.263184788,1.747026197,5.607713219,1.430034067,3.650129197,2.921289779,1.117958449,2.91075585,1.934889283,0.895411766
20120423,2.224003651,1.705015901,5.63847505,1.418064955,3.685673532,2.812133444,1.119579999,3.000886009,1.93939305,0.905787714
20120424,2.245937309,1.733587322,5.577113735,1.452314781,3.608144601,2.788000663,1.127341683,2.995221509,1.958605723,0.912372418
20120425,2.220701917,1.749320105,5.482026935,1.4507489,3.574964223,2.671239511,1.182051383,2.903263096,1.951196038,0.884519296
20120426,2.245959319,1.779428508,5.565512581,1.46466036,3.584280465,2.643095201,1.153010825,3.048417063,1.8801786,0.880371652
20120427,2.227620745,1.782077326,5.337249672,1.463421067,3.607042181,2.618331866,1.177049074,3.077413853,1.848134747,0.882949533
20120430,2.242196398,1.839628968,5.219115575,1.405323427,3.678577396,2.523719725,1.166764364,3.174583198,1.859048311,0.89804262
20120501,2.25642337,1.875699674,5.463095538,1.421489585,3.618833686,2.509412141,1.167088743,3.275332868,1.820474753,0.912915876
20120502,2.241535742,1.897536148,5.270166778,1.435789791,3.585767844,2.545117934,1.165770021,3.309543108,1.834359357,0.9058367
20120503,2.16964892,1.904410608,5.484448257,1.418564979,3.688540423,2.519723879,1.127525431,3.273374317,1.869991568,0.923672863
20120504,2.166665279,1.878491177,5.178939585,1.449366504,3.651149808,2.50725109,1.134039635,3.216902266,1.91243887,0.918025951
20120507,2.15425255,1.829462957,5.198218182,1.444905714,3.681037104,2.531394909,1.155456076,3.207203111,1.971102582,0.900621609
20120508,2.185945521,1.842851935,5.26230279,1.450806323,3.747829019,2.550121686,1.152292242,3.240975823,1.943349857,0.9177707
20120509,2.198277953,1.806034375,5.234583679,1.437974038,3.783292931,2.540360615,1.130965864,3.242418007,1.894652357,0.906614847
20120510,2.22842635,1.806977748,5.123858748,1.44955141,3.72847664,2.557809643,1.114428672,3.170969835,1.886191364,0.886306356
20120511,2.262904896,1.829743173,5.12511696,1.466665058,3.826322415,2.600464208,1.116550281,3.22064402,1.910646937,0.86777881
20120514,2.244567793,1.856465629,5.21354706,1.489276923,3.915839761,2.64630364,1.124237562,3.228254856,1.873176863,0.872962284
20120515,2.268191772,1.797504141,5.280164479,1.497524264,3.962215614,2.660053388,1.128150923,3.230215674,1.881251524,0.873919408
20120516,2.258253125,1.771305061,5.346955635,1.485034149,4.013393183,2.675585326,1.148931376,3.209862353,1.895864259,0.871114388
20120517,2.250927799,1.779237131,5.406999876,1.495783161,4.086154025,2.680904566,1.143614927,3.121142195,1.8795314,0.861654013
20120518,2.241549627,1.831960145,5.396991277,1.454300729,4.072033444,2.698203593,1.150903266,3.05162773,1.902677552,0.830323034
20120521,2.284462888,1.827087974,5.466097901,1.444044702,4.054745607,2.605031609,1.132645675,3.081966295,1.870346452,0.833159027
20120522,2.241951406,1.829916758,5.53262875,1.477819068,4.096133351,2.58258754,1.137636347,3.108117599,1.871889728,0.811724041
20120523,2.217115881,1.811079269,5.564530564,1.524304345,4.228224843,2.547461406,1.167848751,3.038728249,1.887879751,0.797551447
20120524,2.274207536,1.859467489,5.558934008,1.510420765,4.210542021,2.503990064,1.176808409,3.019721153,1.91375178,0.787466041
20120525,2.324690843,1.884841828,5.546490909,1.523880496,4.109059108,2.547230747,1.180253915,2.911862773,1.933557138,0.765679785
20120528,2.314379499,1.92221959,5.589936268,1.533743543,4.098424687,2.52861474,1.228357815,2.9337983,1.932926774,0.737449116
20120529,2.266343164,1.969043624,5.722012297,1.518287409,4.120274173,2.568839416,1.238875931,2.813877401,1.921851463,0.74126722
20120530,2.234524786,1.923832464,5.701058896,1.490293925,4.175941278,2.59493038,1.224694252,2.775118261,1.852189385,0.729213737
20120531,2.232894282,1.939074073,5.716603961,1.493253516,4.227861735,2.561375769,1.23001422,2.692539395,1.896061617,0.733951493
20120601,2.238732685,1.97744229,5.841827602,1.514452589,4.113733309,2.537062017,1.239513391,2.692361013,1.8704992,0.739463952
20120604,2.210746129,1.970976829,5.864929051,1.522586352,4.134414783,2.539105943,1.251664269,2.809301491,1.907255828,0.736024057
20120605,2.242236076,1.947919092,5.889087874,1.479914057,4.094593567,2.54565289,1.235103618,2.827350322,1.915181604,0.73792627
20120606,2.239474107,1.933057996,5.86973709,1.505761237,4.076119533,2.600950926,1.203859631,2.795539558,1.921680972,0.741427358
20120607,2.300503215,1.903209682,5.693584277,1.467177768,4.191550346,2.528505473,1.208355415,2.818808891,1.927342198,0.753201537
20120608,2.307282424,1.84702868,5.671907073,1.454919209,4.250969063,2.551950061,1.185033754,2.83106436,1.921646418,0.753395295
20120611,2.346592949,1.840609178,5.733650735,1.492639581,4.257425353,2.538039023,1.188642984,2.787661599,1.979155384,0.762196575
20120612,2.333799616,1.813291143,5.840182054,1.459831221,4.278511713,2.581018423,1.245746059,2.741386793,1.968025991,0.754253659
20120613,2.279712795,1.824594673,5.85683336,1.50952156,4.175044793,2.514521031,1.22396483,2.761225081,1.949771536,0.757931525
20120614,2.223004075,1.828494839,5.71796924,1.489097128,4.166303061,2.495354558,1.241654219,2.751453444,1.910414861,0.754560916
20120615,2.248216198,1.852045639,5.743797433,1.519965434,4.023505617,2.511442503,1.250359945,2.806432503,1.984618166,0.737336032
20120618,2.271071291,1.891702441,5.754292104,1.511793091,3.944969659,2.493380979,1.239084287,2.790078756,1.999263509,0.746431029
20120619,2.244587699,1.947306391,5.795697778,1.487864593,3.910569337,2.524216456,1.263949381,2.748570331,2.027579599,0.75488609
20120620,2.224348931,1.970814541,5.839637059,1.480700888,4.005706204,2.520778343,1.267340829,2.739692195,2.020476352,0.749010154
20120621,2.232305002,1.989045736,5.755378167,1.47813089,4.128627946,2.485459722,1.249891652,2.738836881,2.053371984,0.752794246
20120622,2.239829972,2.004005396,5.901928052,1.479398719,4.144781466,2.460845287,1.251663,2.714920207,2.081913117,0.763958466
20120625,2.222507733,2.026331034,5.823843702,1.454927438,4.182608484,2.478987671,1.28497195,2.720914779,2.10390585,0.756581497
20120626,2.316424692,1.996857485,5.736502106,1.447668873,4.17519573,2.478855037,1.338803829,2.816582144,2.089434998,0.766100245
20120627,2.318610677,1.975646727,5.791726629,1.410816329,4.217046154,2.416728533,1.360863849,2.841492416,2.120378984,0.771043855
20120628,2.319856215,1.963529384,5.949311078,1.422295074,4.254647796,2.43541645,1.351314351,2.818598063,2.110022245,0.773438955
20120629,2.424386137,1.952576561,5.972017476,1.431273635,4.360322214,2.444171248,1.362743167,2.799309527,2.152643203,0.76211356
20120702,2.392121016,1.921616018,6.034130013,1.411707682,4.324700229,2.401682677,1.356641028,2.85061123,2.202956426,0.756953999
20120703,2.345731395,1.991036638,5.968067563,1.401632908,4.376145701,2.364570939,1.404301985,2.903252967,2.255280347,0.746576401
20120704,2.363906815,1.987197719,5.989432825,1.380765861,4.306052924,2.393066569,1.426248099,2.929876281,2.209798739,0.749451255
20120705,2.443445992,1.978175484,5.995056125,1.403971071,4.262156769,2.367025612,1.442834516,2.950312607,2.195249137,0.763874649
20120706,2.440668147,1.96149754,6.049343474,1.409199122,4.192360382,2.387514747,1.451317763,3.039614787,2.217054154,0.758188148
20120709,2.411916599,1.992401615,5.925262311,1.460230244,4.166923502,2.374579256,1.455671243,3.051358671,2.206342788,0.758725401
20120710,2.379524129,2.007827716,5.958081532,1.397814935,4.137831505,2.389671093,1.424657996,3.028889663,2.164412669,0.758433128
20120711,2.349356539,2.030583693,5.916442584,1.388083558,4.07300398,2.357756428,1.389714185,2.985510238,2.188805373,0.747357427
20120712,2.396164422,2.01839478,5.968447435,1.408019515,4.184395912,2.352035124,1.392629251,3.042700219,2.253490566,0.740181904
20120713,2.395897135,2.008451769,5.812434454,1.404172737,4.260360578,2.344280978,1.397365261,2.966012903,2.25597212,0.740869933
20120716,2.369395465,2.056993995,5.825600381,1.384225434,4.289997127,2.338961053,1.440413888,2.958598303,2.269367675,0.747387684
20120717,2.311341396,2.111159567,5.740639252,1.391797485,4.299332063,2.361874775,1.445639484,2.984119922,2.311819199,0.743521378
20120718,2.232413264,2.107854316,5.777429995,1.345836728,4.308760829,2.31008717,1.464708624,3.015058024,2.207822586,0.728012479
20120719,2.202359307,2.136136126,5.870953024,1.376359399,4.324423567,2.354831566,1.457926013,2.961459977,2.20156075,0.7371523
20120720,2.163268234,2.192573466,5.978531164,1.405590641,4.272771429,2.324110384,1.467031096,2.943034743,2.193200512,0.745959227
20120723,2.198493156,2.163545769,6.001127594,1.440343345,4.224147704,2.36582861,1.432047004,2.90578014,2.179897304,0.743711709
20120724,2.169399714,2.189205398,5.897794136,1.463350418,4.244868568,2.392613162,1.393299896,2.899674903,2.160054569,0.77188043
20120725,2.212101891,2.192640389,5.89530525,1.494566465,4.064289842,2.426968517,1.390207633,2.944594511,2.119631144,0.764097515
20120726,2.20917649,2.173829519,6.101372799,1.461747617,4.046218553,2.420994361,1.394693861,2.925092624,2.085262346,0.737704427
20120727,2.176992279,2.17834061,5.978833909,1.504166171,4.118348868,2.422036816,1.41138064,2.893000778,2.096876223,0.733226024
20120730,2.165213302,2.15024066,5.742663553,1.514214302,4.163761365,2.419654323,1.444228898,2.858960661,2.100603026,0.72769154
20120731,2.211602128,2.08916826,5.849376049,1.504461222,4.21735769,2.4154833,1.429050961,2.91110943,2.065830916,0.720830182
20120801,2.257313544,2.070488898,5.726676055,1.516447009,4.327874431,2.494860106,1.425317338,2.951448497,2.041744733,0.725198427
20120802,2.195291044,2.053767287,5.750071188,1.486772871,4.392700616,2.565290408,1.468021371,2.975602883,2.06168573,0.742500748
20120803,2.188227832,2.098134539,5.82137891,1.462809403,4.275024638,2.558436583,1.481689205,2.894258832,2.068513637,0.769434303
20120806,2.146788975,2.03524476,5.825261824,1.496313889,4.224426416,2.527768519,1.469693216,2.890900642,2.031913964,0.773333078
20120807,2.120456564,1.997774778,5.777601294,1.563608666,4.337053151,2.462606617,1.456993346,2.925112985,2.076492342,0.76863868
20120808,2.133285976,2.00936079,5.563064506,1.579843081,4.282854569,2.433127558,1.43259514,2.841631298,2.100637513,0.766324718
20120809,2.151129947,2.023579572,5.626941192,1.632855079,4.315214945,2.435218006,1.416822076,2.869779315,2.09530579,0.769145828
20120810,2.145758861,2.08165361,5.546630001,1.61048663,4.430143091,2.47531051,1.426642314,2.885664892,2.025820567,0.762472952
20120813,2.140650914,2.135774787,5.653415504,1.61825739,4.535849162,2.549009869,1.388483428,2.951109449,2.052570492,0.759903302
20120814,2.163349838,2.110774558,5.594219233,1.612779679,4.502203339,2.460679637,1.431177485,2.96588944,2.045903618,0.779232933
20120815,2.172972696,2.106724415,5.469997723,1.629775074,4.533714316,2.450458759,1.439428606,2.922724727,1.971367201,0.786460027
20120816,2.198976847,2.109707139,5.341583023,1.578007359,4.632795825,2.400388298,1.423228119,2.869817143,1.996049107,0.792985384
20120817,2.232674805,2.101078347,5.329686645,1.585767762,4.661705904,2.476053257,1.428453519,2.859715148,2.036927443,0.809131627
20120820,2.178345725,2.07391368,5.294314876,1.622201455,4.812334849,2.540003665,1.440610479,2.841144746,2.009648715,0.803307447
20120821,2.22582535,2.122593962,5.33155668,1.644308019,4.718242737,2.559986507,1.448909584,2.828945324,1.991522686,0.789427308
20120822,2.180200894,2.151327819,5.350401627,1.610204695,4.687131822,2.526164654,1.447523443,2.867725545,2.041198972,0.815823129
20120823,2.191977307,2.126055929,5.279698476,1.622768255,4.73137789,2.467171548,1.456259356,2.810336207,2.077205221,0.813634323
20120824,2.227661623,2.207149247,5.176374588,1.645875908,4.745866006,2.457311532,1.456630962,2.735829838,2.073377632,0.847786217
20120827,2.161635743,2.260286815,5.197411549,1.675765583,4.732142004,2.438874718,1.413577644,2.683009216,2.055838282,0.852946657
20120828,2.138499797,2.167470579,5.163286512,1.706781168,4.879544082,2.384633797,1.438415423,2.679754045,2.059011317,0.837260215
20120829,2.131254251,2.085631965,5.183277921,1.686947326,4.802764733,2.400521803,1.41023846,2.728606159,2.029350708,0.844738582
20120830,2.123634885,2.033241831,5.156675528,1.709983388,4.794352959,2.360408681,1.408484579,2.760873634,2.045220216,0.816438151
20120831,2.123539882,2.015090826,5.200131269,1.769410859,4.875397104,2.317182797,1.395464233,2.811458528,2.079863302,0.786869823
20120903,2.082783074,2.042650906,5.233993332,1.735111419,4.816875261,2.322085896,1.418723387,2.79542533,2.110865224,0.77832274
20120904,2.106315054,2.071563344,5.373989967,1.722965631,4.698565859,2.283167711,1.416107526,2.865671154,2.142804122,0.780632432
20120905,2.071432638,2.126307432,5.270015986,1.689700761,4.669633484,2.26515832,1.422739037,2.854578714,2.162241748,0.779934894
20120906,2.133992996,2.113171538,5.182777411,1.707555863,4.743872949,2.192393302,1.404746914,2.931955844,2.19301296,0.787364218
20120907,2.153659994,2.12800184,5.179576249,1.727910722,4.811244068,2.14202221,1.379080134,2.974961411,2.247453863,0.769652989
20120910,2.165886898,2.170619573,5.100573661,1.703335122,4.780766033,2.135438458,1.422701989,2.922926165,2.267539233,0.784155181
20120911,2.142045312,2.167290298,5.28282146,1.670908161,4.880266153,2.13572227,1.429602294,2.8100947,2.265374365,0.782043258
20120912,2.10404392,2.225937174,5.328825179,1.681398717,4.997901112,2.163403182,1.435381074,2.814452683,2.278805547,0.807716244
20120913,2.156090957,2.241425301,5.327403562,1.687405861,5.025218758,2.180304946,1.464716568,2.917459157,2.252038969,0.814348872
20120914,2.174176111,2.288891745,5.280314158,1.672840495,4.992963638,2.171551445,1.451510082,2.972282918,2.257361237,0.820098557
20120917,2.191562674,2.314811772,5.253414302,1.629133913,4.960638018,2.152758613,1.481342202,2.898239329,2.249022671,0.829304474
20120918,2.220293648,2.354017252,5.026614609,1.608529025,5.050054842,2.189130278,1.483500473,2.896776577,2.25155455,0.828472937
20120919,2.206905069,2.372239339,5.158641415,1.639889817,4.951187333,2.245104399,1.446673192,2.793518243,2.256545656,0.8345645
20120920,2.23704133,2.313587497,5.13428874,1.657543442,4.961605057,2.206652008,1.469878503,2.769219036,2.382313998,0.841311517
20120921,2.267286222,2.301326071,5.213758883,1.607561988,4.93866635,2.219944352,1.430554043,2.711052643,2.375084816,0.812242984
20120924,2.278313996,2.270504165,5.21541151,1.629613543,4.838974338,2.233919748,1.419226954,2.656369856,2.381525891,0.803071527
20120925,2.261536353,2.265532374,5.299669308,1.613967316,4.83651263,2.176974792,1.433143349,2.570479665,2.340769348,0.779659964
20120926,2.302177505,2.264822929,5.24183092,1.647135339,4.878468613,2.162625957,1.418985772,2.549215968,2.346519944,0.769966728
20120927,2.369161943,2.246177004,5.144498681,1.616658551,4.922384461,2.147682646,1.398786669,2.575041362,2.381394184,0.753915358
20120928,2.333076489,2.321593769,5.104254682,1.666534858,4.837856313,2.204310037,1.441667362,2.564412257,2.371606812,0.763097937
20121001,2.39071721,2.309200615,5.021902872,1.646470402,4.961512287,2.235757891,1.430693928,2.634430565,2.367741947,0.770655387
20121002,2.394517704,2.276589229,5.004984502,1.610236799,4.997776694,2.268219657,1.474297996,2.626590198,2.313498953,0.76142546
20121003,2.320936156,2.347688114,4.884647542,1.609704306,4.892442929,2.260174854,1.476100306,2.607653316,2.310480492,0.776840066
20121004,2.258186099,2.365951339,4.926385304,1.608783952,5.031492932,2.188076504,1.443325291,2.576213566,2.351231161,0.774558141
20121005,2.297408749,2.330264881,4.979994334,1.66295704,5.12734935,2.157405148,1.443433596,2.615726148,2.427080377,0.788042125
20121008,2.368840099,2.299485288,4.81133483,1.682609049,5.296638922,2.209662534,1.466120819,2.630758682,2.41986272,0.792511123
20121009,2.42399843,2.319872152,4.802868887,1.708494625,5.472855983,2.169100353,1.452616684,2.637639815,2.39153481,0.791066775
20121010,2.418775955,2.310736963,4.914382228,1.685443583,5.529741096,2.273439681,1.446839601,2.668702663,2.367472042,0.771058491
20121011,2.370904881,2.302361804,5.060611371,1.685933669,5.542635775,2.293437592,1.401003792,2.651528324,2.386481044,0.769257599
20121012,2.37501709,2.340815301,5.093863413,1.634275545,5.537401582,2.328601507,1.424687676,2.65893278,2.393675256,0.758251785
20121015,2.362358213,2.3460337,5.165349628,1.60663837,5.500638264,2.343665683,1.418619341,2.661322332,2.372246458,0.759562076
20121016,2.353592418,2.325222424,5.28523092,1.637149504,5.659088595,2.365034941,1.435802731,2.674331185,2.394568565,0.778679419
20121017,2.32857521,2.29615377,5.307421079,1.629959417,5.731599902,2.341827677,1.427602832,2.622458124,2.457020427,0.78881027
20121018,2.423907404,2.32288281,5.274095253,1.712716285,5.627088643,2.407166897,1.441256557,2.606840026,2.505458595,0.775734073
20121019,2.485422699,2.306554824,5.379328005,1.737612959,5.563508456,2.451192038,1.451648263,2.641775109,2.562052591,0.768760842
20121022,2.40492405,2.258850664,5.471991667,1.75120917,5.622287979,2.468296964,1.459246091,2.628205147,2.54731688,0.758066509
20121023,2.381432542,2.295984449,5.40260444,1.777973892,5.591644568,2.516656282,1.442220946,2.607191355,2.500850771,0.736327641
20121024,2.35167549,2.367527228,5.476127881,1.840885396,5.735248997,2.515509393,1.429618031,2.68276117,2.467438508,0.732925776
20121025,2.325098738,2.491489108,5.417721431,1.877868934,5.676815615,2.531863482,1.46100443,2.660926572,2.401731624,0.737363889
20121026,2.290424765,2.500691126,5.430545626,1.897691142,5.61001635,2.545852334,1.466794385,2.731597472,2.464535793,0.724547714
20121029,2.305175451,2.466529883,5.589328627,1.946316688,5.397230748,2.506196315,1.444246666,2.791108314,2.389593874,0.728666719
20121030,2.375649765,2.460338328,5.523722805,1.89426978,5.519205337,2.495058263,1.440457508,2.726886186,2.45145611,0.738809153
20121031,2.383846133,2.434137196,5.443969202,1.885696574,5.390859583,2.549146546,1.431190427,2.695960503,2.445352608,0.753619797
20121101,2.397740792,2.412341995,5.57839493,1.906948225,5.450366279,2.503500977,1.476758672,2.646803331,2.444745079,0.753199653
20121102,2.358421146,2.447721608,5.668229069,1.869956678,5.591028637,2.503261126,1.502077484,2.678155412,2.432071556,0.753605514
20121105,2.303343773,2.442241699,5.615001696,1.87721044,5.66401779,2.531093792,1.550334434,2.636091638,2.426792195,0.737023587
20121106,2.327402538,2.381175819,5.739179729,1.857764636,5.59282344,2.54395743,1.502733808,2.607731414,2.446911109,0.736165871
20121107,2.314660517,2.355791948,5.7805699,1.850469221,5.59240643,2.539197152,1.495936692,2.549613557,2.363671582,0.734393673
20121108,2.24653882,2.342140593,5.877549107,1.789712192,5.5142349,2.535855966,1.558570724,2.527591839,2.346210416,0.728266435
20121109,2.286532801,2.276052144,5.810153339,1.811085317,5.655077667,2.47756683,1.610385184,2.479956284,2.471342709,0.7447724
20121112,2.246800927,2.258558986,5.9695682,1.84894937,5.659887526,2.461517364,1.607158403,2.444181007,2.541772823,0.729599112
20121113,2.266691681,2.251695411,5.884040248,1.813822983,5.63234375,2.503311185,1.590014084,2.437189624,2.561342788,0.743186093
20121114,2.267839164,2.194122459,5.993011571,1.805329531,5.621905707,2.449804054,1.595318432,2.46884445,2.520010985,0.777443701
20121115,2.267341699,2.17410901,5.972411077,1.849498408,5.617939968,2.439710263,1.567870616,2.55855687,2.569167663,0.789627168
20121116,2.270375775,2.135274008,6.04930976,1.865064383,5.596135102,2.433561404,1.568639765,2.62148262,2.5789892,0.790791632
20121119,2.277218674,2.086038576,5.941014421,1.822164408,5.408751753,2.397457935,1.550140422,2.663448444,2.467796045,0.795948175
20121120,2.288789127,2.107970433,5.866425773,1.818530751,5.386360204,2.325756314,1.548596333,2.661624122,2.445994855,0.81285048
20121121,2.288271171,2.108212045,5.764133902,1.885154132,5.432308814,2.387220908,1.522815185,2.590700807,2.441036509,0.80212817
20121122,2.333393638,2.062762422,5.777949901,1.857779455,5.437885497,2.34982805,1.509598766,2.616693828,2.479515575,0.825689045
20121123,2.371556323,2.0497366,5.800543984,1.873119978,5.398411742,2.373589097,1.527428418,2.629783959,2.416259827,0.822134664
20121126,2.36688917,2.098361358,5.870603902,1.882995479,5.244456296,2.371767142,1.522367641,2.610107897,2.379096462,0.792136592
20121127,2.414940789,2.074646092,5.806089746,1.855980873,5.326143658,2.359611571,1.508108462,2.601698627,2.39926947,0.80000375
20121128,2.303583597,2.053274522,5.767931169,1.801266894,5.342356141,2.366427062,1.522237555,2.639225625,2.487846652,0.7877786
20121129,2.277562699,2.046964787,5.740996879,1.796760964,5.437925002,2.396112202,1.533223728,2.558276255,2.467340619,0.782038079
20121130,2.304784604,2.114918357,5.662775877,1.821276894,5.361758933,2.34401208,1.517677015,2.611092401,2.427394751,0.782214579
20121203,2.273846268,2.117043342,5.576595743,1.783298523,5.530038753,2.37085199,1.490044032,2.600975878,2.389694079,0.76268596
20121204,2.262322971,2.127106855,5.623441996,1.770907893,5.611429876,2.327783394,1.488646457,2.679164861,2.419694828,0.750670245
20121205,2.269194688,2.13250179,5.434684024,1.752053749,5.704700689,2.321513683,1.47631231,2.605484315,2.484873609,0.744121889
20121206,2.343822752,2.158665841,5.377472922,1.760105463,5.755714017,2.348478115,1.465614441,2.619793315,2.466982921,0.728863315
